|exam_id|voto_medio|
|4.087  |23,75     |
|4.088  |17        |
|4.089  |23        |
|4.091  |16,7209   |
|4.092  |19,9      |
|4.093  |9         |
|4.096  |16,8421   |
|4.097  |24,125    |
|4.098  |18        |
|4.101  |19,775    |
|4.102  |21,2      |
|4.103  |19        |
|4.106  |19,5313   |
|4.107  |8,5       |
|4.108  |18        |
|4.111  |17,4615   |
|4.112  |16,8667   |
|4.113  |20,5      |
|4.114  |15        |
|4.116  |17,973    |
|4.117  |19,5      |
|4.118  |13        |
|4.119  |27        |
|4.121  |17,9091   |
|4.122  |18,5      |
|4.123  |15,5      |
|4.126  |17,5909   |
|4.127  |21        |
|4.131  |16,5833   |
|4.132  |17,75     |
|4.133  |10        |
|4.136  |18,7692   |
|4.137  |11,1429   |
|4.138  |19,75     |
|4.139  |20        |
|4.141  |20,3333   |
|4.142  |21,8333   |
|4.146  |18,2121   |
|4.147  |22,6667   |
|4.148  |29        |
|4.151  |15,7      |
|4.152  |19,5      |
|4.156  |20,5882   |
|4.157  |21,5      |
|4.161  |15,5333   |
|4.162  |19,5714   |
|4.163  |20        |
|4.166  |16,9286   |
|4.167  |20,4      |
|4.168  |3         |
|4.169  |18        |
|4.171  |16,3333   |
|4.172  |19,2857   |
|4.176  |16,3077   |
|4.177  |13        |
|4.181  |18,3214   |
|4.182  |13,5      |
|4.183  |29        |
|4.186  |19,0645   |
|4.187  |14,75     |
|4.188  |22        |
|4.189  |18        |
|4.191  |16,7917   |
|4.192  |19,625    |
|4.193  |23        |
|4.196  |18,5185   |
|4.197  |22,8889   |
|4.198  |27        |
|4.201  |20,32     |
|4.202  |15        |
|4.206  |15,4074   |
|4.207  |18,25     |
|4.208  |21,6      |
|4.209  |20        |
|4.211  |16,8438   |
|4.212  |15,1667   |
|4.213  |12        |
|4.214  |28        |
|4.216  |16,5      |
|4.217  |20,2      |
|4.221  |16        |
|4.222  |20,4286   |
|4.223  |25        |
|4.226  |19,65     |
|4.227  |15,5      |
|4.228  |6         |
|4.231  |15,6316   |
|4.232  |17        |
|4.233  |27        |
|4.236  |17,9375   |
|4.237  |12,25     |
|4.238  |17,5      |
|4.241  |15,8333   |
|4.242  |16,2      |
|4.246  |20,3571   |
|4.247  |27,5      |
|4.251  |16,6667   |
|4.252  |12,6667   |
|4.253  |10        |
|4.256  |12,2      |
|4.257  |10        |
|4.261  |14,1667   |
|4.262  |27        |
|4.266  |16        |
|4.267  |10        |
|4.268  |19        |
|4.271  |23,5      |
|4.272  |13        |
|4.273  |5         |
|4.274  |13        |
|4.275  |16        |
|4.276  |15,5      |
|4.277  |19        |
|4.281  |16,375    |
|4.282  |16,5      |
|4.283  |24        |
|4.286  |18,1389   |
|4.287  |19,6154   |
|4.288  |11,75     |
|4.289  |13        |
|4.291  |18,2857   |
|4.292  |17        |
|4.296  |15,8      |
|4.297  |12,6      |
|4.298  |32        |
|4.301  |15,9773   |
|4.302  |17,8462   |
|4.303  |22,3333   |
|4.304  |4         |
|4.306  |16,1556   |
|4.307  |17,2727   |
|4.308  |16        |
|4.309  |12,25     |
|4.310  |28        |
|4.311  |21,8333   |
|4.312  |14,5      |
|4.316  |15,56     |
|4.317  |17,1429   |
|4.318  |9,5       |
|4.319  |7         |
|4.321  |18,1538   |
|4.322  |21,5      |
|4.323  |18,5      |
|4.326  |19        |
|4.327  |19,25     |
|4.328  |13        |
|4.329  |28        |
|4.331  |19,9615   |
|4.332  |17,4      |
|4.333  |23,5      |
|4.334  |18        |
|4.336  |16,7241   |
|4.337  |21,25     |
|4.338  |22,5      |
|4.341  |20        |
|4.342  |15,6667   |
|4.343  |17,25     |
|4.344  |18,5      |
|4.346  |17,087    |
|4.347  |13,25     |
|4.348  |21        |
|4.349  |11        |
|4.350  |5         |
|4.351  |15,2      |
|4.352  |15,6      |
|4.353  |29,6667   |
|4.356  |18,3      |
|4.357  |20,3333   |
|4.361  |19,4118   |
|4.366  |19,2353   |
|4.367  |19        |
|4.368  |17        |
|4.369  |9         |
|4.371  |15,3333   |
|4.372  |23        |
|4.373  |21        |
|4.374  |17        |
|4.375  |6         |
|4.376  |22,25     |
|4.381  |18,1538   |
|4.382  |24,5      |
|4.386  |17,2143   |
|4.387  |14,5      |
|4.388  |17        |
|4.389  |15        |
|4.391  |16,8077   |
|4.392  |16        |
|4.393  |9         |
|4.396  |18,4063   |
|4.397  |21        |
|4.398  |16        |
|4.399  |21        |
|4.401  |13,8919   |
|4.402  |18,1176   |
|4.403  |17,25     |
|4.404  |29        |
|4.406  |16,2353   |
|4.407  |13,7143   |
|4.408  |18,3333   |
|4.411  |18,5429   |
|4.412  |14,625    |
|4.413  |21        |
|4.416  |20,44     |
|4.417  |20,2      |
|4.418  |14        |
|4.419  |7         |
|4.420  |7         |
|4.421  |16,5      |
|4.422  |13,6667   |
|4.423  |16,5      |
|4.424  |6         |
|4.426  |14,6      |
|4.427  |15        |
|4.428  |27        |
|4.431  |16,4091   |
|4.432  |18,125    |
|4.433  |23,5      |
|4.436  |18,2857   |
|4.437  |17,8333   |
|4.441  |16,75     |
|4.442  |15,2      |
|4.443  |24        |
|4.446  |16,7391   |
|4.447  |18,3333   |
|4.451  |16,5833   |
|4.452  |14,9      |
|4.453  |11,5      |
|4.454  |26,5      |
|4.456  |15,1905   |
|4.457  |22        |
|4.458  |24        |
|4.461  |18,3333   |
|4.462  |14        |
|4.463  |18        |
|4.466  |21,0333   |
|4.467  |20,6667   |
|4.471  |18,5217   |
|4.472  |19,875    |
|4.473  |7         |
|4.474  |23        |
|4.476  |16,3103   |
|4.477  |13,4      |
|4.478  |30        |
|4.481  |18,6923   |
|4.482  |16,4444   |
|4.483  |14        |
|4.484  |10        |
|4.485  |13,5      |
|4.486  |17,5111   |
|4.487  |14        |
|4.488  |18,6667   |
|4.489  |27        |
|4.491  |20,1818   |
|4.492  |24,6667   |
|4.496  |17,36     |
|4.497  |19,875    |
|4.498  |30,5      |
|4.501  |18,6364   |
|4.502  |23,5      |
|4.503  |20        |
|4.506  |18,0526   |
|4.507  |20,75     |
|4.508  |16        |
|4.511  |20,96     |
|4.512  |27        |
|4.516  |16,6      |
|4.517  |14,3333   |
|4.521  |21,75     |
|4.522  |15        |
|4.523  |18,6667   |
|4.526  |18,25     |
|4.527  |19,2      |
|4.531  |18,0476   |
|4.532  |21,8      |
|4.533  |10        |
|4.536  |19,4444   |
|4.537  |22,75     |
|4.538  |21        |
|4.541  |18,5769   |
|4.542  |22,5714   |
|4.546  |18,9524   |
|4.547  |18,8333   |
|4.548  |14,5      |
|4.551  |19,3889   |
|4.552  |26        |
|4.556  |14,3684   |
|4.557  |12,6      |
|4.558  |14        |
|4.559  |15        |
|4.561  |20,2917   |
|4.562  |14,8      |
|4.563  |17,5      |
|4.566  |17,2778   |
|4.567  |25,5      |
|4.568  |19        |
|4.571  |20,8421   |
|4.572  |9,5       |
|4.573  |10        |
|4.574  |23        |
|4.576  |17,6316   |
|4.577  |18,2222   |
|4.578  |16,5      |
|4.579  |28        |
|4.581  |17,6842   |
|4.582  |13,8571   |
|4.583  |15,25     |
|4.584  |23        |
|4.586  |16,7333   |
|4.587  |29        |
|4.591  |20,05     |
|4.592  |14,5      |
|4.596  |18,5263   |
|4.597  |15,375    |
|4.598  |25        |
|4.599  |15        |
|4.600  |27        |
|4.601  |16,125    |
|4.602  |19,75     |
|4.606  |16,8235   |
|4.607  |8,6667    |
|4.608  |21        |
|4.611  |17,5263   |
|4.612  |16        |
|4.613  |22        |
|4.616  |15,1667   |
|4.617  |15,5714   |
|4.618  |24        |
|4.621  |20,1111   |
|4.622  |20,5      |
|4.623  |19        |
|4.626  |16,8261   |
|4.627  |14        |
|4.628  |16,6      |
|4.629  |9,3333    |
|4.631  |17,325    |
|4.632  |17        |
|4.633  |14,6667   |
|4.634  |9         |
|4.635  |30        |
|4.636  |19,1935   |
|4.637  |21,875    |
|4.638  |24        |
|4.641  |18,9091   |
|4.642  |19,8182   |
|4.643  |22        |
|4.646  |18,6563   |
|4.647  |23,1667   |
|4.651  |16,6053   |
|4.652  |22,8571   |
|4.653  |8,5       |
|4.656  |18,8205   |
|4.657  |12,4      |
|4.658  |20        |
|4.661  |21,8485   |
|4.662  |19,4444   |
|4.663  |10,5      |
|4.664  |28        |
|4.666  |17,3333   |
|4.667  |19,75     |
|4.668  |12,3333   |
|4.669  |8         |
|4.671  |19,2692   |
|4.672  |22        |
|4.673  |14,5      |
|4.674  |26        |
|4.676  |17,6667   |
|4.677  |20,4286   |
|4.681  |17,7273   |
|4.682  |21,8571   |
|4.683  |25,5      |
|4.686  |19,1739   |
|4.687  |15,4286   |
|4.691  |16,6818   |
|4.692  |24        |
|4.693  |13        |
|4.696  |16,5417   |
|4.697  |16,2222   |
|4.698  |9,6       |
|4.699  |24        |
|4.701  |17,0625   |
|4.702  |21,5714   |
|4.703  |17        |
|4.706  |17,4118   |
|4.707  |21,6      |
|4.708  |17,5      |
|4.709  |4         |
|4.711  |17,2      |
|4.712  |21,2727   |
|4.713  |17        |
|4.714  |19        |
|4.716  |19,5294   |
|4.717  |23,5      |
|4.721  |19,9697   |
|4.722  |21,5714   |
|4.723  |5         |
|4.724  |23        |
|4.726  |16,9167   |
|4.727  |20,6154   |
|4.728  |20        |
|4.731  |19,6786   |
|4.732  |17        |
|4.733  |15        |
|4.734  |25        |
|4.736  |17,1      |
|4.737  |18,5714   |
|4.738  |18        |
|4.741  |20        |
|4.742  |18,4      |
|4.743  |15        |
|4.746  |18,5652   |
|4.747  |19,2      |
|4.748  |33        |
|4.751  |17,2667   |
|4.752  |17,2222   |
|4.753  |8         |
|4.756  |16,6923   |
|4.757  |16,5      |
|4.758  |17,6667   |
|4.761  |19,5833   |
|4.762  |18,2857   |
|4.766  |18        |
|4.767  |15,1667   |
|4.768  |16        |
|4.769  |18        |
|4.771  |13,9091   |
|4.772  |15,3333   |
|4.773  |9,5       |
|4.776  |19,4615   |
|4.777  |20,8      |
|4.778  |3         |
|4.779  |28        |
|4.781  |17,9375   |
|4.782  |19        |
|4.783  |23,3333   |
|4.784  |14        |
|4.786  |18,8      |
|4.787  |19,6667   |
|4.791  |19,3636   |
|4.792  |19,3333   |
|4.796  |13,75     |
|4.797  |16,1667   |
|4.798  |27        |
|4.801  |15,9167   |
|4.802  |20,6667   |
|4.806  |16,3571   |
|4.807  |17,7143   |
|4.808  |32        |
|4.811  |17,6129   |
|4.812  |8,5       |
|4.813  |19,75     |
|4.814  |26,5      |
|4.816  |19,3667   |
|4.817  |19,25     |
|4.821  |18,6      |
|4.822  |19,75     |
|4.826  |18,3243   |
|4.827  |13,8889   |
|4.828  |26,5      |
|4.829  |8         |
|4.831  |17,3529   |
|4.832  |11,9      |
|4.833  |17        |
|4.836  |18,1429   |
|4.837  |13,1      |
|4.838  |21        |
|4.841  |19,3125   |
|4.842  |19,6667   |
|4.843  |11        |
|4.846  |17,4074   |
|4.847  |16,8333   |
|4.848  |18        |
|4.849  |13,5      |
|4.850  |4         |
|4.851  |19,5926   |
|4.852  |20        |
|4.856  |17,7222   |
|4.857  |15,2      |
|4.858  |25        |
|4.861  |17,9643   |
|4.862  |17,8571   |
|4.863  |6         |
|4.866  |18,8      |
|4.867  |13,2      |
|4.868  |24        |
|4.871  |16,8214   |
|4.872  |14,3333   |
|4.873  |24,5      |
|4.876  |18,1875   |
|4.877  |12,6667   |
|4.878  |16        |
|4.879  |22,5      |
|4.881  |20,04     |
|4.882  |12        |
|4.883  |30        |
|4.886  |17,0714   |
|4.887  |18,8889   |
|4.888  |26        |
|4.891  |17,8571   |
|4.892  |17,75     |
|4.893  |27        |
|4.896  |18,4054   |
|4.897  |18,75     |
|4.898  |15        |
|4.899  |26        |
|4.901  |19,36     |
|4.902  |26        |
|4.906  |17,36     |
|4.907  |15,4      |
|4.908  |29,5      |
|4.911  |17,0526   |
|4.912  |12        |
|4.913  |11,3333   |
|4.914  |11        |
|4.916  |15,72     |
|4.917  |21        |
|4.918  |25        |
|4.921  |19,1923   |
|4.922  |19,2857   |
|4.923  |5         |
|4.926  |18,2069   |
|4.927  |17,125    |
|4.931  |17,6316   |
|4.932  |20        |
|4.936  |20,0526   |
|4.937  |20,6667   |
|4.941  |20,125    |
|4.942  |25        |
|4.946  |17,2667   |
|4.947  |22,8333   |
|4.951  |16,8333   |
|4.952  |17        |
|4.953  |10        |
|4.954  |14        |
|4.955  |7         |
|4.956  |19,4583   |
|4.957  |18        |
|4.958  |9         |
|4.959  |14        |
|4.961  |16,9565   |
|4.962  |20,1333   |
|4.963  |17,3333   |
|4.964  |22,5      |
|4.966  |18,7838   |
|4.967  |17,1111   |
|4.968  |15        |
|4.969  |20        |
|4.971  |20,9722   |
|4.972  |18,3333   |
|4.973  |6         |
|4.974  |17        |
|4.976  |17,7297   |
|4.977  |18,5455   |
|4.978  |23,5      |
|4.979  |25        |
|4.981  |18,4595   |
|4.982  |20,5      |
|4.983  |22,3333   |
|4.984  |21        |
|4.986  |17,15     |
|4.987  |21,6667   |
|4.988  |12        |
|4.991  |17,6486   |
|4.992  |17,6667   |
|4.993  |22,5      |
|4.996  |21,3235   |
|4.997  |13        |
|4.998  |7         |
|5.001  |19,9655   |
|5.002  |24,1667   |
|5.003  |26        |
|5.006  |18,3704   |
|5.007  |15,8571   |
|5.008  |15        |
|5.011  |16,2      |
|5.012  |18,5556   |
|5.013  |6,25      |
|5.014  |15        |
|5.016  |14,5      |
|5.017  |20,2857   |
|5.018  |24,6667   |
|5.021  |17,6      |
|5.022  |20,5      |
|5.026  |18,9459   |
|5.027  |21,8571   |
|5.028  |4         |
|5.031  |19,425    |
|5.032  |21,125    |
|5.036  |19,5455   |
|5.037  |20,375    |
|5.038  |3         |
|5.039  |20        |
|5.041  |18,725    |
|5.042  |25        |
|5.046  |19,3611   |
|5.047  |15        |
|5.048  |27        |
|5.051  |18,4848   |
|5.052  |15,6      |
|5.053  |15,3333   |
|5.056  |21,037    |
|5.057  |23,6      |
|5.058  |9         |
|5.059  |4         |
|5.060  |18        |
|5.061  |16,7692   |
|5.062  |17,7143   |
|5.063  |28        |
|5.066  |18,3571   |
|5.067  |16,5556   |
|5.068  |24,3333   |
|5.071  |16,037    |
|5.072  |21,8      |
|5.073  |19        |
|5.076  |19,1739   |
|5.077  |18,3333   |
|5.081  |21        |
|5.082  |11,6667   |
|5.083  |15,6667   |
|5.086  |18,3636   |
|5.087  |17,6      |
|5.088  |17,5      |
|5.091  |20,0741   |
|5.092  |14,75     |
|5.093  |22,5      |
|5.096  |16,8214   |
|5.097  |20,25     |
|5.098  |6         |
|5.101  |18,5152   |
|5.102  |15,7778   |
|5.103  |22        |
|5.106  |19,5      |
|5.107  |15,8333   |
|5.108  |6         |
|5.111  |17,7879   |
|5.112  |22        |
|5.113  |10        |
|5.116  |19,0455   |
|5.117  |21,25     |
|5.118  |33        |
|5.121  |17,8438   |
|5.122  |16,3      |
|5.123  |13,5      |
|5.124  |11,5      |
|5.125  |8         |
|5.126  |15,6111   |
|5.127  |12        |
|5.131  |18,3      |
|5.132  |20,75     |
|5.133  |3         |
|5.136  |18,5      |
|5.137  |20,8333   |
|5.138  |21,5      |
|5.141  |15,1429   |
|5.142  |20,6      |
|5.143  |28        |
|5.146  |19,9474   |
|5.147  |20,5      |
|5.148  |29        |
|5.151  |17,05     |
|5.152  |7,6667    |
|5.153  |32        |
|5.156  |16,8571   |
|5.157  |16,6667   |
|5.161  |20,1538   |
|5.162  |28        |
|5.166  |17,2727   |
|5.167  |12,5      |
|5.168  |19        |
|5.171  |18,2308   |
|5.172  |16        |
|5.173  |24,5      |
|5.176  |17,8571   |
|5.177  |14,25     |
|5.181  |23,4      |
|5.182  |30        |
|5.186  |20,2      |
|5.191  |17,119    |
|5.192  |15,8889   |
|5.193  |17,25     |
|5.196  |18,05     |
|5.197  |17,7143   |
|5.198  |26        |
|5.201  |15,2553   |
|5.202  |20,1111   |
|5.203  |31        |
|5.206  |18,2927   |
|5.207  |17,8      |
|5.208  |5,5       |
|5.209  |9,5       |
|5.210  |6         |
|5.211  |17,6341   |
|5.212  |16,8889   |
|5.213  |11        |
|5.216  |20,0588   |
|5.217  |17,3333   |
|5.218  |13        |
|5.221  |18,15     |
|5.222  |18,7      |
|5.223  |15        |
|5.224  |15        |
|5.225  |10        |
|5.226  |18        |
|5.227  |24,5      |
|5.228  |24,5      |
|5.231  |17,0833   |
|5.232  |15,8      |
|5.233  |13        |
|5.234  |12        |
|5.236  |15,5909   |
|5.237  |20        |
|5.238  |33        |
|5.241  |16,3704   |
|5.242  |16,875    |
|5.243  |33        |
|5.246  |17,5909   |
|5.247  |14,5      |
|5.248  |20        |
|5.251  |21,7333   |
|5.252  |10,5      |
|5.256  |22,375    |
|5.257  |20,25     |
|5.258  |32        |
|5.261  |16,5714   |
|5.262  |20,8      |
|5.263  |12        |
|5.264  |14        |
|5.266  |15,9286   |
|5.267  |16,25     |
|5.268  |18        |
|5.269  |27        |
|5.271  |17,8182   |
|5.272  |7,6667    |
|5.273  |28        |
|5.276  |16,3714   |
|5.277  |16,8      |
|5.278  |17,25     |
|5.281  |19,5333   |
|5.282  |21,6667   |
|5.283  |13,5      |
|5.284  |23        |
|5.286  |20,1463   |
|5.287  |19,1111   |
|5.288  |17,6667   |
|5.291  |18,8421   |
|5.292  |24,1      |
|5.296  |17,9459   |
|5.297  |17,1111   |
|5.298  |31        |
|5.301  |17,1714   |
|5.302  |18,6667   |
|5.303  |15,3333   |
|5.304  |10,5      |
|5.305  |19        |
|5.306  |17,9474   |
|5.307  |15,4286   |
|5.308  |23,5      |
|5.309  |13        |
|5.310  |24        |
|5.311  |16,4545   |
|5.312  |18,2857   |
|5.313  |28,6667   |
|5.316  |17,3636   |
|5.317  |17,9      |
|5.318  |11        |
|5.319  |14,5      |
|5.320  |27        |
|5.321  |17,6      |
|5.322  |15,6667   |
|5.323  |12,6667   |
|5.324  |19,5      |
|5.326  |17,3529   |
|5.327  |17,5556   |
|5.328  |14,6667   |
|5.329  |23,5      |
|5.331  |15,2857   |
|5.332  |16,25     |
|5.333  |11        |
|5.336  |14,8276   |
|5.337  |17,8      |
|5.338  |21,6667   |
|5.341  |18,3077   |
|5.342  |17,25     |
|5.343  |19,5      |
|5.346  |16,8      |
|5.347  |21,5714   |
|5.348  |4         |
|5.349  |25        |
|5.351  |22,6      |
|5.352  |18,5      |
|5.356  |16,7333   |
|5.357  |10,8      |
|5.358  |20,5      |
|5.359  |25        |
|5.361  |14,0714   |
|5.362  |15        |
|5.363  |10        |
|5.366  |17,6154   |
|5.367  |16,8333   |
|5.368  |20,5      |
|5.371  |22,4      |
|5.372  |19        |
|5.376  |18,5625   |
|5.377  |9,3333    |
|5.381  |18,5      |
|5.382  |23,5      |
|5.386  |18,3704   |
|5.387  |14,6667   |
|5.388  |3         |
|5.389  |27        |
|5.391  |17,3056   |
|5.392  |15,25     |
|5.393  |17        |
|5.394  |22        |
|5.396  |16,9375   |
|5.397  |14,7      |
|5.398  |23        |
|5.399  |3,5       |
|5.400  |15        |
|5.401  |18,3714   |
|5.402  |16,3      |
|5.403  |30        |
|5.406  |19,3125   |
|5.407  |18,1667   |
|5.408  |4         |
|5.409  |12        |
|5.410  |22        |
|5.411  |17,4444   |
|5.412  |15        |
|5.413  |19,3333   |
|5.414  |30        |
|5.416  |19,3171   |
|5.417  |21,0909   |
|5.418  |16        |
|5.421  |17,2121   |
|5.422  |15,1667   |
|5.423  |14        |
|5.426  |20,75     |
|5.427  |29,3333   |
|5.431  |19,2963   |
|5.432  |18,9      |
|5.433  |16        |
|5.436  |18,65     |
|5.437  |17,6667   |
|5.438  |29        |
|5.441  |16,5556   |
|5.442  |10        |
|5.446  |17,5      |
|5.447  |16,625    |
|5.448  |26,3333   |
|5.451  |18,5909   |
|5.452  |13        |
|5.453  |19,6667   |
|5.454  |24        |
|5.456  |20,6      |
|5.457  |25,7143   |
|5.461  |20,7826   |
|5.462  |20,6667   |
|5.463  |16        |
|5.464  |12        |
|5.465  |15        |
|5.466  |16,7632   |
|5.467  |14,3636   |
|5.468  |21,7143   |
|5.469  |4         |
|5.470  |9         |
|5.471  |20,32     |
|5.472  |18,75     |
|5.473  |18        |
|5.476  |21,7143   |
|5.477  |17        |
|5.478  |8         |
|5.479  |13        |
|5.480  |6         |
|5.481  |18,28     |
|5.482  |13,5      |
|5.483  |15        |
|5.484  |29        |
|5.486  |17,28     |
|5.487  |22,2222   |
|5.488  |8         |
|5.491  |14,4286   |
|5.492  |17,8      |
|5.493  |29        |
|5.496  |18,5      |
|5.497  |22,6      |
|5.498  |29,5      |
|5.501  |14,45     |
|5.502  |23,75     |
|5.506  |16,8696   |
|5.507  |9         |
|5.508  |15,5      |
|5.509  |18        |
|5.511  |18,7778   |
|5.512  |15,25     |
|5.516  |18,7143   |
|5.517  |23        |
|5.521  |15,9355   |
|5.522  |23,25     |
|5.523  |15        |
|5.526  |17,3043   |
|5.527  |16,5      |
|5.528  |24,3333   |
|5.531  |17,5217   |
|5.532  |16,5      |
|5.533  |10        |
|5.536  |19,1613   |
|5.537  |17,5      |
|5.541  |20,2778   |
|5.542  |14,5      |
|5.543  |17        |
|5.546  |20,963    |
|5.547  |16,6667   |
|5.548  |30        |
|5.551  |14,5294   |
|5.552  |14,6667   |
|5.553  |13        |
|5.554  |20        |
|5.556  |22,2609   |
|5.557  |22,6      |
|5.561  |18,75     |
|5.562  |21,5      |
|5.563  |5         |
|5.566  |19,8947   |
|5.567  |19,3333   |
|5.568  |19        |
|5.571  |19,3684   |
|5.572  |12,4      |
|5.573  |15,6667   |
|5.574  |30        |
|5.576  |17        |
|5.577  |14,875    |
|5.578  |18,5      |
|5.579  |14        |
|5.581  |16,4444   |
|5.582  |18,2727   |
|5.583  |16,5      |
|5.584  |13        |
|5.585  |9         |
|5.586  |15,5814   |
|5.587  |15        |
|5.588  |20,3333   |
|5.589  |21        |
|5.591  |18,2      |
|5.592  |19,9      |
|5.593  |13        |
|5.596  |18,8182   |
|5.597  |19        |
|5.598  |13        |
|5.599  |12        |
|5.601  |19,871    |
|5.602  |14,6667   |
|5.606  |18,75     |
|5.607  |25,1667   |
|5.608  |24        |
|5.611  |13,3571   |
|5.612  |15,1538   |
|5.613  |13        |
|5.616  |18,8519   |
|5.617  |16,6667   |
|5.618  |9         |
|5.621  |17,4286   |
|5.622  |13,8      |
|5.623  |10        |
|5.624  |11        |
|5.626  |19,9565   |
|5.627  |18        |
|5.628  |15,5      |
|5.631  |16        |
|5.632  |18,7778   |
|5.633  |11,5      |
|5.634  |22        |
|5.636  |18,9545   |
|5.637  |15,4286   |
|5.638  |13,6667   |
|5.641  |21,5641   |
|5.642  |21,8      |
|5.646  |17,875    |
|5.647  |17,2      |
|5.648  |22        |
|5.651  |17,9778   |
|5.652  |17,4      |
|5.653  |14        |
|5.656  |19,9524   |
|5.657  |16,9091   |
|5.658  |14,3333   |
|5.659  |21        |
|5.661  |16,9688   |
|5.662  |16,375    |
|5.663  |16        |
|5.666  |17,04     |
|5.667  |23        |
|5.668  |18        |
|5.671  |18,4815   |
|5.672  |17        |
|5.673  |19,5      |
|5.674  |14        |
|5.675  |21        |
|5.676  |18,3182   |
|5.677  |15,4      |
|5.678  |20        |
|5.681  |20,25     |
|5.682  |20,6667   |
|5.683  |12        |
|5.684  |11        |
|5.686  |19,5357   |
|5.687  |16,2857   |
|5.688  |14,5      |
|5.689  |11        |
|5.691  |21        |
|5.692  |3         |
|5.696  |15,1739   |
|5.697  |19,1429   |
|5.698  |8,5       |
|5.699  |3         |
|5.700  |16        |
|5.701  |16,7241   |
|5.702  |8,5       |
|5.703  |3         |
|5.704  |32        |
|5.706  |17,8485   |
|5.707  |18,5      |
|5.708  |30,5      |
|5.711  |17,4138   |
|5.712  |20,8571   |
|5.713  |17,6667   |
|5.716  |20,24     |
|5.717  |19,4      |
|5.718  |20,5      |
|5.719  |14        |
|5.721  |19,087    |
|5.722  |14        |
|5.723  |19        |
|5.726  |18,3913   |
|5.727  |16,2857   |
|5.728  |16,5      |
|5.729  |17,5      |
|5.730  |8         |
|5.731  |17,8947   |
|5.732  |18,6      |
|5.733  |23        |
|5.736  |16,6667   |
|5.737  |18        |
|5.738  |7         |
|5.741  |17,75     |
|5.742  |17        |
|5.743  |19        |
|5.746  |19,5      |
|5.747  |23,25     |
|5.748  |15        |
|5.749  |30        |
|5.751  |19,8095   |
|5.752  |19,1667   |
|5.753  |22        |
|5.756  |17,88     |
|5.757  |15        |
|5.758  |26        |
|5.761  |13,1429   |
|5.762  |16,5      |
|5.763  |18        |
|5.766  |13,3333   |
|5.767  |16,75     |
|5.771  |16,1111   |
|5.772  |20,3333   |
|5.776  |12        |
|5.777  |11        |
|5.781  |13        |
|5.782  |15        |
|5.786  |15,125    |
|5.787  |8         |
|5.788  |8         |
|5.789  |17,5      |
|5.790  |16        |
|5.791  |19,825    |
|5.792  |24,8      |
|5.796  |18,5366   |
|5.797  |20,0909   |
|5.798  |9,6667    |
|5.799  |22        |
|5.801  |18,0556   |
|5.802  |18,3333   |
|5.803  |11,5      |
|5.804  |12        |
|5.805  |33        |
|5.806  |15,9032   |
|5.807  |19,7692   |
|5.808  |18        |
|5.811  |15,2632   |
|5.812  |16,25     |
|5.813  |3         |
|5.816  |20,5429   |
|5.817  |18,2      |
|5.818  |11,5      |
|5.821  |19,1875   |
|5.822  |20,4615   |
|5.823  |32        |
|5.826  |16,6364   |
|5.827  |19,4545   |
|5.828  |25        |
|5.831  |17,1304   |
|5.832  |15,5      |
|5.833  |29,5      |
|5.836  |15,6      |
|5.837  |29        |
|5.841  |20,2273   |
|5.842  |10,75     |
|5.843  |19        |
|5.844  |33        |
|5.846  |16,75     |
|5.847  |15,1667   |
|5.848  |21,3333   |
|5.849  |19        |
|5.851  |13,3158   |
|5.852  |15,5      |
|5.853  |21,5      |
|5.856  |15,3214   |
|5.857  |18,6      |
|5.858  |24        |
|5.861  |14,5238   |
|5.862  |12,8571   |
|5.863  |11        |
|5.866  |22,1429   |
|5.867  |19,6667   |
|5.868  |29        |
|5.871  |13        |
|5.872  |16,3333   |
|5.873  |16        |
|5.874  |27        |
|5.876  |17,4545   |
|5.877  |8,6667    |
|5.878  |19        |
|5.881  |23,8889   |
|5.882  |22        |
|5.886  |17,2143   |
|5.887  |15,6667   |
|5.888  |18        |
|5.891  |18,625    |
|5.892  |6,5       |
|5.896  |23,1      |
|5.897  |22        |
|5.901  |14,625    |
|5.902  |16        |
|5.903  |32        |
|5.906  |18,3182   |
|5.907  |22,3333   |
|5.911  |19,5294   |
|5.912  |20,8      |
|5.913  |12,5      |
|5.914  |6,5       |
|5.915  |26        |
|5.916  |18,5      |
|5.917  |23,4      |
|5.921  |22,0278   |
|5.922  |21,3333   |
|5.923  |8         |
|5.926  |18,3421   |
|5.927  |17,7      |
|5.928  |19        |
|5.929  |26        |
|5.931  |18,9565   |
|5.932  |15,5      |
|5.933  |10        |
|5.934  |31        |
|5.936  |18,8571   |
|5.937  |19,75     |
|5.938  |24,5      |
|5.941  |18,7727   |
|5.942  |14,2      |
|5.943  |26        |
|5.946  |18,5217   |
|5.947  |14,6667   |
|5.948  |14        |
|5.949  |16,5      |
|5.950  |11        |
|5.951  |15,5769   |
|5.952  |19,625    |
|5.953  |22,25     |
|5.956  |21,2857   |
|5.957  |30        |
|5.961  |16,2105   |
|5.962  |14,5      |
|5.963  |31,5      |
|5.966  |16,9      |
|5.967  |25,2857   |
|5.971  |17,0889   |
|5.972  |17,2222   |
|5.973  |20,5      |
|5.976  |19,7391   |
|5.977  |18,4      |
|5.978  |25        |
|5.981  |18,8864   |
|5.982  |20,5455   |
|5.983  |17,5      |
|5.984  |11        |
|5.985  |8         |
